EmployeeID,DeviceID,Location,Vendor,Product,DeploymentType,EntitledLicenses,ActualUsage
3936,DEV-03936,Germany,Microsoft 365,Teams,On-Prem,3,2
3937,DEV-03937,Germany,Zoom,Zoom Meetings,Cloud,1,0
3938,DEV-03938,Germany,SQL Server,SQL 2022,Cloud,3,2
3939,DEV-03939,US,Zoom,Zoom Meetings,On-Prem,2,0
3940,DEV-03940,US,Salesforce,CRM Cloud,Cloud,5,0
3941,DEV-03941,Germany,Salesforce,CRM Cloud,On-Prem,2,0
3942,DEV-03942,Germany,SQL Server,SQL 2022,Cloud,5,0
3943,DEV-03943,UK,Microsoft 365,Excel,Cloud,2,1
3944,DEV-03944,Singapore,Salesforce,CRM Cloud,On-Prem,5,5
3945,DEV-03945,Singapore,Salesforce,CRM Cloud,On-Prem,5,4
3946,DEV-03946,Singapore,Oracle DB,Oracle 21c,Cloud,1,0
3947,DEV-03947,Singapore,Oracle DB,Oracle 19c,Cloud,2,1
3948,DEV-03948,US,Zoom,Zoom Meetings,Cloud,5,2
3949,DEV-03949,UK,Adobe CC,Photoshop,Cloud,2,0
3950,DEV-03950,India,Adobe CC,Premiere Pro,On-Prem,5,3
3951,DEV-03951,India,Oracle DB,Oracle 19c,On-Prem,1,1
3952,DEV-03952,Germany,Zoom,Zoom Meetings,On-Prem,5,4
3953,DEV-03953,US,Salesforce,CRM Cloud,On-Prem,5,4
3954,DEV-03954,India,Salesforce,CRM Cloud,On-Prem,3,1
3955,DEV-03955,Singapore,Microsoft 365,Excel,On-Prem,5,1
3956,DEV-03956,US,Oracle DB,Oracle 19c,Cloud,4,3
3957,DEV-03957,UK,Salesforce,CRM Cloud,On-Prem,3,1
3958,DEV-03958,UK,Oracle DB,Oracle 21c,On-Prem,2,0
3959,DEV-03959,UK,Adobe CC,Illustrator,On-Prem,3,3
3960,DEV-03960,India,Adobe CC,Photoshop,Cloud,3,0
3961,DEV-03961,Germany,Adobe CC,Photoshop,On-Prem,4,4
3962,DEV-03962,Germany,Oracle DB,Oracle 19c,On-Prem,2,1
3963,DEV-03963,Singapore,Zoom,Zoom Meetings,Cloud,2,2
3964,DEV-03964,UK,Microsoft 365,Word,On-Prem,5,3
3965,DEV-03965,Singapore,SQL Server,SQL 2022,Cloud,1,1
3966,DEV-03966,Singapore,Zoom,Zoom Meetings,Cloud,3,0
3967,DEV-03967,UK,SQL Server,SQL 2019,Cloud,5,1
3968,DEV-03968,Germany,Adobe CC,Photoshop,Cloud,3,0
3969,DEV-03969,Germany,SQL Server,SQL 2022,Cloud,4,4
3970,DEV-03970,India,Adobe CC,Premiere Pro,On-Prem,3,3
3971,DEV-03971,India,Zoom,Zoom Meetings,On-Prem,3,3
3972,DEV-03972,Singapore,Microsoft 365,Excel,On-Prem,1,1
3973,DEV-03973,US,Salesforce,CRM Cloud,On-Prem,5,4
3974,DEV-03974,UK,Oracle DB,Oracle 19c,Cloud,5,4
3975,DEV-03975,US,Oracle DB,Oracle 19c,Cloud,4,4
3976,DEV-03976,US,Adobe CC,Premiere Pro,Cloud,5,5
3977,DEV-03977,Singapore,Zoom,Zoom Meetings,On-Prem,4,4
3978,DEV-03978,Singapore,SQL Server,SQL 2022,Cloud,3,2
3979,DEV-03979,Singapore,Microsoft 365,Word,On-Prem,3,0
3980,DEV-03980,Germany,Oracle DB,Oracle 21c,On-Prem,4,4
3981,DEV-03981,Singapore,Salesforce,CRM Cloud,Cloud,4,4
3982,DEV-03982,Singapore,Oracle DB,Oracle 19c,On-Prem,5,1
3983,DEV-03983,Singapore,Adobe CC,Photoshop,On-Prem,4,4
3984,DEV-03984,India,Adobe CC,Photoshop,On-Prem,5,1
3985,DEV-03985,UK,Zoom,Zoom Meetings,On-Prem,3,3
3986,DEV-03986,Singapore,SQL Server,SQL 2019,On-Prem,1,1
3987,DEV-03987,Germany,Oracle DB,Oracle 21c,Cloud,2,1
3988,DEV-03988,Germany,Microsoft 365,Word,Cloud,1,1
3989,DEV-03989,UK,Salesforce,CRM Cloud,Cloud,2,2
3990,DEV-03990,Singapore,Oracle DB,Oracle 19c,Cloud,4,2
3991,DEV-03991,Singapore,Oracle DB,Oracle 19c,Cloud,5,3
3992,DEV-03992,India,Oracle DB,Oracle 19c,On-Prem,4,2
3993,DEV-03993,UK,Adobe CC,Photoshop,Cloud,4,1
3994,DEV-03994,India,SQL Server,SQL 2022,On-Prem,2,2
3995,DEV-03995,Germany,SQL Server,SQL 2022,Cloud,1,1
3996,DEV-03996,Singapore,Adobe CC,Illustrator,Cloud,5,1
3997,DEV-03997,UK,Zoom,Zoom Meetings,On-Prem,2,1
3998,DEV-03998,Singapore,Oracle DB,Oracle 21c,On-Prem,4,4
3999,DEV-03999,US,Adobe CC,Premiere Pro,On-Prem,1,1
4000,DEV-04000,US,Salesforce,CRM Cloud,Cloud,4,1
4001,DEV-04001,US,Zoom,Zoom Meetings,Cloud,5,4
4002,DEV-04002,Germany,Salesforce,CRM Cloud,Cloud,1,0
4003,DEV-04003,India,Oracle DB,Oracle 19c,Cloud,4,0
4004,DEV-04004,India,Adobe CC,Illustrator,On-Prem,4,1
4005,DEV-04005,US,SQL Server,SQL 2019,Cloud,5,3
4006,DEV-04006,UK,Oracle DB,Oracle 21c,On-Prem,3,1
4007,DEV-04007,India,Microsoft 365,Teams,Cloud,2,2
4008,DEV-04008,UK,Microsoft 365,Word,On-Prem,3,0
4009,DEV-04009,India,Salesforce,CRM Cloud,Cloud,2,0
4010,DEV-04010,UK,Salesforce,CRM Cloud,On-Prem,1,1
4011,DEV-04011,Germany,Oracle DB,Oracle 19c,On-Prem,3,1
4012,DEV-04012,UK,Oracle DB,Oracle 19c,Cloud,5,3
4013,DEV-04013,India,Microsoft 365,PowerPoint,Cloud,4,4
4014,DEV-04014,Germany,Oracle DB,Oracle 19c,On-Prem,1,1
4015,DEV-04015,Singapore,Salesforce,CRM Cloud,Cloud,4,0
4016,DEV-04016,Singapore,Adobe CC,Photoshop,Cloud,2,0
4017,DEV-04017,UK,SQL Server,SQL 2019,On-Prem,2,2
4018,DEV-04018,Singapore,Adobe CC,Illustrator,Cloud,1,1
4019,DEV-04019,Germany,Oracle DB,Oracle 21c,Cloud,3,1
4020,DEV-04020,Germany,Microsoft 365,Word,On-Prem,3,0
4021,DEV-04021,Germany,Adobe CC,Premiere Pro,On-Prem,4,4
4022,DEV-04022,Singapore,Adobe CC,Photoshop,Cloud,4,4
4023,DEV-04023,Singapore,Salesforce,CRM Cloud,On-Prem,3,3
4024,DEV-04024,India,Zoom,Zoom Meetings,On-Prem,3,2
4025,DEV-04025,India,Salesforce,CRM Cloud,On-Prem,5,2
4026,DEV-04026,UK,Zoom,Zoom Meetings,On-Prem,5,0
4027,DEV-04027,UK,Oracle DB,Oracle 19c,On-Prem,3,1
4028,DEV-04028,India,Salesforce,CRM Cloud,On-Prem,3,1
4029,DEV-04029,Germany,Zoom,Zoom Meetings,On-Prem,3,2
4030,DEV-04030,Germany,SQL Server,SQL 2022,On-Prem,4,3
4031,DEV-04031,Singapore,Oracle DB,Oracle 21c,On-Prem,3,3
4032,DEV-04032,UK,Adobe CC,Photoshop,On-Prem,5,1
4033,DEV-04033,UK,Oracle DB,Oracle 21c,Cloud,4,1
4034,DEV-04034,Germany,Microsoft 365,Teams,On-Prem,2,1
4035,DEV-04035,India,Salesforce,CRM Cloud,On-Prem,3,2
4036,DEV-04036,Germany,Zoom,Zoom Meetings,On-Prem,5,2
4037,DEV-04037,India,Adobe CC,Illustrator,Cloud,3,1
4038,DEV-04038,US,Microsoft 365,Teams,On-Prem,3,1
4039,DEV-04039,Singapore,Adobe CC,Photoshop,Cloud,4,3
4040,DEV-04040,Singapore,Microsoft 365,Word,Cloud,5,2
4041,DEV-04041,Germany,SQL Server,SQL 2022,Cloud,2,2
4042,DEV-04042,India,Oracle DB,Oracle 19c,On-Prem,1,1
4043,DEV-04043,Singapore,Salesforce,CRM Cloud,Cloud,1,1
4044,DEV-04044,US,Microsoft 365,Teams,On-Prem,2,2
4045,DEV-04045,Singapore,Microsoft 365,Word,On-Prem,4,0
4046,DEV-04046,Singapore,Oracle DB,Oracle 19c,On-Prem,2,2
4047,DEV-04047,US,Microsoft 365,PowerPoint,On-Prem,4,3
4048,DEV-04048,Germany,SQL Server,SQL 2019,On-Prem,5,0
4049,DEV-04049,Singapore,Adobe CC,Illustrator,On-Prem,1,1
4050,DEV-04050,US,Salesforce,CRM Cloud,Cloud,3,3
4051,DEV-04051,India,SQL Server,SQL 2019,On-Prem,4,0
4052,DEV-04052,UK,Salesforce,CRM Cloud,On-Prem,5,2
4053,DEV-04053,Germany,Salesforce,CRM Cloud,Cloud,4,1
4054,DEV-04054,US,Salesforce,CRM Cloud,Cloud,4,4
4055,DEV-04055,Singapore,Salesforce,CRM Cloud,Cloud,4,4
4056,DEV-04056,Germany,Adobe CC,Premiere Pro,On-Prem,5,2
4057,DEV-04057,India,SQL Server,SQL 2019,Cloud,4,4
4058,DEV-04058,India,Microsoft 365,Excel,On-Prem,3,1
4059,DEV-04059,Germany,Adobe CC,Illustrator,On-Prem,4,0
4060,DEV-04060,India,Zoom,Zoom Meetings,On-Prem,4,2
4061,DEV-04061,US,Adobe CC,Photoshop,On-Prem,4,2
4062,DEV-04062,India,Adobe CC,Premiere Pro,Cloud,2,2
4063,DEV-04063,India,SQL Server,SQL 2019,On-Prem,3,3
4064,DEV-04064,Singapore,Microsoft 365,PowerPoint,On-Prem,2,2
4065,DEV-04065,Singapore,Microsoft 365,Excel,Cloud,5,3
4066,DEV-04066,Germany,Microsoft 365,Teams,Cloud,4,1
4067,DEV-04067,India,Zoom,Zoom Meetings,Cloud,5,2
4068,DEV-04068,India,Salesforce,CRM Cloud,Cloud,4,1
4069,DEV-04069,Germany,Oracle DB,Oracle 21c,Cloud,4,4
4070,DEV-04070,UK,Oracle DB,Oracle 21c,Cloud,3,0
4071,DEV-04071,Singapore,SQL Server,SQL 2022,Cloud,5,5
4072,DEV-04072,India,Microsoft 365,Word,Cloud,4,1
4073,DEV-04073,Singapore,Oracle DB,Oracle 19c,On-Prem,5,5
4074,DEV-04074,Singapore,Zoom,Zoom Meetings,On-Prem,2,0
4075,DEV-04075,India,SQL Server,SQL 2022,Cloud,1,1
4076,DEV-04076,US,Adobe CC,Illustrator,Cloud,3,2
4077,DEV-04077,UK,Microsoft 365,Excel,On-Prem,5,4
4078,DEV-04078,US,Zoom,Zoom Meetings,Cloud,5,5
4079,DEV-04079,Singapore,Adobe CC,Photoshop,On-Prem,3,0
4080,DEV-04080,UK,Zoom,Zoom Meetings,On-Prem,3,0
4081,DEV-04081,Singapore,Microsoft 365,Word,On-Prem,1,1
4082,DEV-04082,Singapore,Adobe CC,Photoshop,On-Prem,1,0
4083,DEV-04083,US,Microsoft 365,Word,Cloud,2,2
4084,DEV-04084,US,Microsoft 365,Excel,Cloud,4,3
4085,DEV-04085,India,Zoom,Zoom Meetings,Cloud,3,2
4086,DEV-04086,India,Adobe CC,Photoshop,On-Prem,5,2
4087,DEV-04087,US,Oracle DB,Oracle 21c,On-Prem,5,5
4088,DEV-04088,US,Microsoft 365,Word,Cloud,1,1
4089,DEV-04089,UK,Zoom,Zoom Meetings,Cloud,2,0
4090,DEV-04090,India,Salesforce,CRM Cloud,Cloud,5,5
4091,DEV-04091,Singapore,SQL Server,SQL 2019,On-Prem,5,4
4092,DEV-04092,Singapore,SQL Server,SQL 2019,Cloud,2,2
4093,DEV-04093,UK,SQL Server,SQL 2022,On-Prem,4,3
4094,DEV-04094,India,Microsoft 365,Word,Cloud,2,2
4095,DEV-04095,UK,Adobe CC,Premiere Pro,On-Prem,1,0
4096,DEV-04096,Germany,Oracle DB,Oracle 21c,Cloud,5,2
4097,DEV-04097,Germany,Zoom,Zoom Meetings,On-Prem,1,0
4098,DEV-04098,US,Adobe CC,Photoshop,Cloud,4,1
4099,DEV-04099,Germany,Oracle DB,Oracle 21c,On-Prem,5,0
4100,DEV-04100,Singapore,Adobe CC,Illustrator,On-Prem,4,2
4101,DEV-04101,Germany,Microsoft 365,PowerPoint,On-Prem,3,3
4102,DEV-04102,UK,Zoom,Zoom Meetings,Cloud,1,0
4103,DEV-04103,India,Salesforce,CRM Cloud,On-Prem,3,1
4104,DEV-04104,UK,Microsoft 365,Teams,On-Prem,4,2
4105,DEV-04105,UK,Microsoft 365,Word,On-Prem,5,0
4106,DEV-04106,UK,Adobe CC,Illustrator,On-Prem,2,2
4107,DEV-04107,India,SQL Server,SQL 2022,Cloud,2,1
4108,DEV-04108,US,Zoom,Zoom Meetings,Cloud,1,0
4109,DEV-04109,UK,Salesforce,CRM Cloud,On-Prem,5,0
4110,DEV-04110,Singapore,SQL Server,SQL 2019,On-Prem,1,1
4111,DEV-04111,US,SQL Server,SQL 2019,Cloud,3,0
4112,DEV-04112,Germany,Zoom,Zoom Meetings,Cloud,1,0
4113,DEV-04113,Germany,Salesforce,CRM Cloud,On-Prem,4,0
4114,DEV-04114,Germany,Microsoft 365,PowerPoint,On-Prem,4,2
4115,DEV-04115,UK,Salesforce,CRM Cloud,On-Prem,2,2
4116,DEV-04116,India,Oracle DB,Oracle 19c,Cloud,1,1
4117,DEV-04117,UK,SQL Server,SQL 2022,Cloud,2,2
4118,DEV-04118,Singapore,Microsoft 365,Word,Cloud,2,2
4119,DEV-04119,UK,SQL Server,SQL 2019,On-Prem,1,1
4120,DEV-04120,Singapore,Salesforce,CRM Cloud,Cloud,2,0
4121,DEV-04121,Singapore,Adobe CC,Premiere Pro,Cloud,1,1
4122,DEV-04122,India,Microsoft 365,PowerPoint,On-Prem,4,3
4123,DEV-04123,India,SQL Server,SQL 2019,On-Prem,1,1
4124,DEV-04124,UK,Salesforce,CRM Cloud,Cloud,1,1
4125,DEV-04125,Germany,SQL Server,SQL 2019,On-Prem,5,4
4126,DEV-04126,India,Microsoft 365,Excel,On-Prem,2,2
4127,DEV-04127,Germany,Zoom,Zoom Meetings,Cloud,1,0
4128,DEV-04128,Germany,Salesforce,CRM Cloud,On-Prem,2,0
4129,DEV-04129,UK,Salesforce,CRM Cloud,Cloud,2,1
4130,DEV-04130,US,Oracle DB,Oracle 21c,On-Prem,1,1
4131,DEV-04131,US,Oracle DB,Oracle 19c,Cloud,3,0
4132,DEV-04132,US,Oracle DB,Oracle 21c,On-Prem,5,2
4133,DEV-04133,India,Adobe CC,Illustrator,On-Prem,4,1
4134,DEV-04134,India,Microsoft 365,PowerPoint,On-Prem,4,1
4135,DEV-04135,Singapore,SQL Server,SQL 2019,On-Prem,5,0
4136,DEV-04136,UK,Oracle DB,Oracle 21c,Cloud,1,0
4137,DEV-04137,UK,Microsoft 365,Teams,On-Prem,2,2
4138,DEV-04138,Germany,Oracle DB,Oracle 19c,Cloud,5,5
4139,DEV-04139,Germany,Salesforce,CRM Cloud,On-Prem,3,1
4140,DEV-04140,Germany,Oracle DB,Oracle 21c,Cloud,3,0
4141,DEV-04141,Germany,Oracle DB,Oracle 19c,On-Prem,1,1
4142,DEV-04142,Singapore,Salesforce,CRM Cloud,On-Prem,4,4
4143,DEV-04143,Germany,Zoom,Zoom Meetings,Cloud,1,0
4144,DEV-04144,India,Adobe CC,Premiere Pro,On-Prem,1,1
4145,DEV-04145,Singapore,SQL Server,SQL 2019,On-Prem,4,4
4146,DEV-04146,UK,SQL Server,SQL 2019,On-Prem,2,1
4147,DEV-04147,Germany,Adobe CC,Illustrator,On-Prem,1,1
4148,DEV-04148,Germany,Zoom,Zoom Meetings,On-Prem,5,4
4149,DEV-04149,Germany,SQL Server,SQL 2022,On-Prem,5,3
4150,DEV-04150,Germany,Microsoft 365,Excel,On-Prem,5,0
4151,DEV-04151,US,Microsoft 365,Excel,On-Prem,4,2
4152,DEV-04152,US,Salesforce,CRM Cloud,Cloud,1,1
4153,DEV-04153,Singapore,Zoom,Zoom Meetings,Cloud,2,2
4154,DEV-04154,Singapore,Salesforce,CRM Cloud,Cloud,2,1
4155,DEV-04155,UK,Salesforce,CRM Cloud,On-Prem,4,4
4156,DEV-04156,UK,Salesforce,CRM Cloud,Cloud,4,4
4157,DEV-04157,India,Adobe CC,Photoshop,On-Prem,3,1
4158,DEV-04158,US,SQL Server,SQL 2022,Cloud,1,0
4159,DEV-04159,UK,Microsoft 365,Teams,Cloud,4,2
4160,DEV-04160,Singapore,Oracle DB,Oracle 19c,On-Prem,3,2
4161,DEV-04161,UK,Salesforce,CRM Cloud,On-Prem,4,3
4162,DEV-04162,UK,Microsoft 365,Teams,On-Prem,5,2
4163,DEV-04163,Germany,Salesforce,CRM Cloud,On-Prem,5,1
4164,DEV-04164,UK,Microsoft 365,PowerPoint,On-Prem,3,3
4165,DEV-04165,Singapore,SQL Server,SQL 2022,On-Prem,2,1
4166,DEV-04166,UK,SQL Server,SQL 2022,On-Prem,5,3
4167,DEV-04167,Singapore,SQL Server,SQL 2022,Cloud,1,0
4168,DEV-04168,Singapore,Microsoft 365,Excel,On-Prem,4,3
4169,DEV-04169,Singapore,Salesforce,CRM Cloud,On-Prem,2,1
4170,DEV-04170,India,Oracle DB,Oracle 21c,Cloud,4,1
4171,DEV-04171,Germany,Salesforce,CRM Cloud,Cloud,3,1
4172,DEV-04172,US,Adobe CC,Photoshop,Cloud,3,1
4173,DEV-04173,India,Zoom,Zoom Meetings,Cloud,4,0
4174,DEV-04174,Germany,Microsoft 365,Word,Cloud,3,0
4175,DEV-04175,Germany,Salesforce,CRM Cloud,Cloud,3,3
4176,DEV-04176,India,Microsoft 365,Excel,On-Prem,2,0
4177,DEV-04177,Germany,Adobe CC,Illustrator,On-Prem,4,2
4178,DEV-04178,Germany,Adobe CC,Illustrator,On-Prem,5,4
4179,DEV-04179,Singapore,Microsoft 365,PowerPoint,On-Prem,1,1
4180,DEV-04180,Germany,Oracle DB,Oracle 19c,Cloud,4,3
4181,DEV-04181,India,Salesforce,CRM Cloud,On-Prem,4,1
4182,DEV-04182,India,Zoom,Zoom Meetings,Cloud,1,1
4183,DEV-04183,US,Oracle DB,Oracle 19c,On-Prem,1,1
4184,DEV-04184,US,Adobe CC,Photoshop,Cloud,3,2
4185,DEV-04185,India,Microsoft 365,Word,On-Prem,5,2
4186,DEV-04186,UK,Salesforce,CRM Cloud,Cloud,4,2
4187,DEV-04187,Germany,SQL Server,SQL 2022,On-Prem,4,4
4188,DEV-04188,Germany,Oracle DB,Oracle 19c,Cloud,2,0
4189,DEV-04189,India,Adobe CC,Premiere Pro,On-Prem,1,0
4190,DEV-04190,India,Zoom,Zoom Meetings,Cloud,2,1
4191,DEV-04191,Germany,Microsoft 365,Teams,On-Prem,5,2
4192,DEV-04192,UK,SQL Server,SQL 2022,On-Prem,3,2
4193,DEV-04193,US,Oracle DB,Oracle 21c,On-Prem,3,3
4194,DEV-04194,UK,Salesforce,CRM Cloud,Cloud,1,1
4195,DEV-04195,Singapore,Salesforce,CRM Cloud,Cloud,5,5
4196,DEV-04196,US,Zoom,Zoom Meetings,Cloud,3,3
4197,DEV-04197,UK,Salesforce,CRM Cloud,On-Prem,5,4
4198,DEV-04198,UK,Salesforce,CRM Cloud,On-Prem,2,2
4199,DEV-04199,Singapore,Salesforce,CRM Cloud,On-Prem,5,4
4200,DEV-04200,Germany,Salesforce,CRM Cloud,Cloud,4,2
4201,DEV-04201,US,Microsoft 365,Excel,On-Prem,3,0
4202,DEV-04202,Germany,Microsoft 365,Teams,Cloud,5,1
4203,DEV-04203,US,Zoom,Zoom Meetings,Cloud,3,2
4204,DEV-04204,India,Zoom,Zoom Meetings,Cloud,4,4
4205,DEV-04205,US,Zoom,Zoom Meetings,Cloud,1,0
4206,DEV-04206,Singapore,Adobe CC,Photoshop,Cloud,5,3
4207,DEV-04207,UK,Salesforce,CRM Cloud,On-Prem,2,1
4208,DEV-04208,US,SQL Server,SQL 2019,On-Prem,1,0
4209,DEV-04209,UK,Adobe CC,Premiere Pro,Cloud,1,1
4210,DEV-04210,Singapore,SQL Server,SQL 2022,Cloud,3,1
4211,DEV-04211,US,Zoom,Zoom Meetings,On-Prem,2,0
4212,DEV-04212,Germany,SQL Server,SQL 2022,Cloud,3,2
4213,DEV-04213,Singapore,Salesforce,CRM Cloud,On-Prem,1,0
4214,DEV-04214,India,Oracle DB,Oracle 21c,On-Prem,3,1
4215,DEV-04215,India,Zoom,Zoom Meetings,On-Prem,3,0
4216,DEV-04216,US,Adobe CC,Illustrator,On-Prem,2,0
4217,DEV-04217,US,SQL Server,SQL 2022,Cloud,3,2
4218,DEV-04218,US,Microsoft 365,Excel,Cloud,5,3
4219,DEV-04219,Singapore,Salesforce,CRM Cloud,Cloud,5,3
4220,DEV-04220,India,Adobe CC,Premiere Pro,Cloud,4,1
4221,DEV-04221,India,Microsoft 365,Word,Cloud,4,2
4222,DEV-04222,US,Salesforce,CRM Cloud,Cloud,3,3
4223,DEV-04223,US,Adobe CC,Photoshop,Cloud,1,1
4224,DEV-04224,India,Microsoft 365,PowerPoint,Cloud,5,0
4225,DEV-04225,UK,Zoom,Zoom Meetings,On-Prem,5,3
4226,DEV-04226,UK,Salesforce,CRM Cloud,Cloud,5,1
4227,DEV-04227,Germany,Oracle DB,Oracle 21c,On-Prem,3,1
4228,DEV-04228,Singapore,Adobe CC,Illustrator,On-Prem,3,2
4229,DEV-04229,UK,Oracle DB,Oracle 19c,On-Prem,3,1
4230,DEV-04230,India,Salesforce,CRM Cloud,Cloud,2,0
4231,DEV-04231,India,Oracle DB,Oracle 21c,On-Prem,5,4
4232,DEV-04232,UK,Zoom,Zoom Meetings,Cloud,2,0
4233,DEV-04233,US,Salesforce,CRM Cloud,On-Prem,5,1
4234,DEV-04234,Singapore,Zoom,Zoom Meetings,On-Prem,3,3
4235,DEV-04235,US,Zoom,Zoom Meetings,Cloud,3,2
4236,DEV-04236,Germany,Salesforce,CRM Cloud,Cloud,5,5
4237,DEV-04237,Singapore,Adobe CC,Photoshop,On-Prem,5,1
4238,DEV-04238,Germany,Microsoft 365,Excel,Cloud,2,1
4239,DEV-04239,Singapore,SQL Server,SQL 2019,On-Prem,2,1
4240,DEV-04240,Singapore,Salesforce,CRM Cloud,On-Prem,5,2
4241,DEV-04241,India,Oracle DB,Oracle 21c,On-Prem,4,4
4242,DEV-04242,Germany,Microsoft 365,PowerPoint,Cloud,2,2
4243,DEV-04243,Singapore,Adobe CC,Premiere Pro,On-Prem,5,3
4244,DEV-04244,India,Adobe CC,Premiere Pro,On-Prem,5,0
4245,DEV-04245,US,Adobe CC,Photoshop,On-Prem,4,1
4246,DEV-04246,India,Zoom,Zoom Meetings,On-Prem,5,5
4247,DEV-04247,India,Microsoft 365,Word,On-Prem,3,3
4248,DEV-04248,US,Microsoft 365,Excel,Cloud,5,2
4249,DEV-04249,Germany,Zoom,Zoom Meetings,Cloud,3,1
4250,DEV-04250,Singapore,Microsoft 365,Teams,Cloud,2,1
4251,DEV-04251,Singapore,Oracle DB,Oracle 19c,On-Prem,1,1
4252,DEV-04252,Singapore,Oracle DB,Oracle 19c,Cloud,5,3
4253,DEV-04253,UK,Adobe CC,Premiere Pro,Cloud,4,2
4254,DEV-04254,Germany,Adobe CC,Photoshop,Cloud,2,2
4255,DEV-04255,Singapore,Adobe CC,Premiere Pro,On-Prem,1,0
4256,DEV-04256,Germany,Zoom,Zoom Meetings,On-Prem,2,2
4257,DEV-04257,India,Microsoft 365,Teams,Cloud,2,0
4258,DEV-04258,Singapore,Salesforce,CRM Cloud,On-Prem,1,0
4259,DEV-04259,Singapore,Microsoft 365,Word,Cloud,1,1
4260,DEV-04260,US,Salesforce,CRM Cloud,On-Prem,5,1
4261,DEV-04261,Singapore,Adobe CC,Premiere Pro,On-Prem,1,1
4262,DEV-04262,Singapore,SQL Server,SQL 2022,Cloud,3,2
4263,DEV-04263,US,Adobe CC,Photoshop,Cloud,5,2
4264,DEV-04264,UK,SQL Server,SQL 2022,On-Prem,2,2
4265,DEV-04265,Singapore,Oracle DB,Oracle 21c,Cloud,5,3
4266,DEV-04266,UK,Microsoft 365,Excel,Cloud,3,0
4267,DEV-04267,Singapore,Adobe CC,Premiere Pro,Cloud,5,4
4268,DEV-04268,Singapore,Zoom,Zoom Meetings,On-Prem,2,0
4269,DEV-04269,UK,SQL Server,SQL 2019,On-Prem,5,4
4270,DEV-04270,India,Microsoft 365,Excel,Cloud,1,1
4271,DEV-04271,US,Microsoft 365,Teams,On-Prem,5,2
4272,DEV-04272,Germany,Oracle DB,Oracle 21c,On-Prem,5,0
4273,DEV-04273,Singapore,Salesforce,CRM Cloud,On-Prem,4,3
4274,DEV-04274,Singapore,Adobe CC,Photoshop,Cloud,2,1
4275,DEV-04275,US,Salesforce,CRM Cloud,Cloud,1,0
4276,DEV-04276,Germany,Adobe CC,Photoshop,On-Prem,3,2
4277,DEV-04277,US,Microsoft 365,PowerPoint,On-Prem,4,4
4278,DEV-04278,UK,Oracle DB,Oracle 19c,On-Prem,3,0
4279,DEV-04279,Germany,SQL Server,SQL 2019,Cloud,5,1
4280,DEV-04280,Singapore,Microsoft 365,Teams,On-Prem,5,1
4281,DEV-04281,Singapore,Microsoft 365,PowerPoint,On-Prem,1,0
4282,DEV-04282,Germany,Adobe CC,Illustrator,Cloud,4,0
4283,DEV-04283,US,Salesforce,CRM Cloud,Cloud,1,0
4284,DEV-04284,UK,Oracle DB,Oracle 19c,On-Prem,2,0
4285,DEV-04285,Singapore,SQL Server,SQL 2019,On-Prem,2,2
4286,DEV-04286,Germany,Salesforce,CRM Cloud,Cloud,4,1
4287,DEV-04287,Germany,SQL Server,SQL 2022,On-Prem,5,0
4288,DEV-04288,Germany,Oracle DB,Oracle 19c,On-Prem,1,0
4289,DEV-04289,UK,Salesforce,CRM Cloud,Cloud,2,1
4290,DEV-04290,Singapore,Oracle DB,Oracle 19c,On-Prem,1,0
4291,DEV-04291,UK,Salesforce,CRM Cloud,Cloud,4,0
4292,DEV-04292,Singapore,Adobe CC,Premiere Pro,On-Prem,4,3
4293,DEV-04293,US,Oracle DB,Oracle 21c,Cloud,4,4
4294,DEV-04294,Germany,Oracle DB,Oracle 19c,Cloud,3,0
4295,DEV-04295,UK,Adobe CC,Illustrator,Cloud,5,4
4296,DEV-04296,India,Adobe CC,Illustrator,Cloud,3,2
4297,DEV-04297,US,Microsoft 365,Word,On-Prem,4,0
4298,DEV-04298,US,Zoom,Zoom Meetings,On-Prem,5,4
4299,DEV-04299,UK,Microsoft 365,Word,On-Prem,2,1
4300,DEV-04300,India,Oracle DB,Oracle 19c,On-Prem,4,3
4301,DEV-04301,India,Adobe CC,Photoshop,Cloud,2,2
4302,DEV-04302,Germany,SQL Server,SQL 2022,On-Prem,2,1
4303,DEV-04303,US,SQL Server,SQL 2019,Cloud,1,0
4304,DEV-04304,UK,Microsoft 365,PowerPoint,Cloud,1,1
4305,DEV-04305,Germany,Adobe CC,Premiere Pro,On-Prem,4,4
4306,DEV-04306,US,SQL Server,SQL 2022,Cloud,4,4
4307,DEV-04307,US,Salesforce,CRM Cloud,Cloud,1,0
4308,DEV-04308,India,Oracle DB,Oracle 19c,Cloud,4,4
4309,DEV-04309,Singapore,Zoom,Zoom Meetings,On-Prem,1,0
4310,DEV-04310,Germany,SQL Server,SQL 2022,Cloud,1,1
4311,DEV-04311,Singapore,Salesforce,CRM Cloud,On-Prem,3,2
4312,DEV-04312,India,SQL Server,SQL 2022,Cloud,2,0
4313,DEV-04313,Singapore,SQL Server,SQL 2019,Cloud,3,2
4314,DEV-04314,Singapore,Zoom,Zoom Meetings,On-Prem,3,3
4315,DEV-04315,US,Salesforce,CRM Cloud,Cloud,3,3
4316,DEV-04316,Germany,SQL Server,SQL 2022,Cloud,2,2
4317,DEV-04317,Germany,Salesforce,CRM Cloud,Cloud,2,0
