Month,ResourceID,Cloud,Service,Region,InstanceSize,AvgCPUPercent,AvgMemPercent,OnDemandCost,DiscountedCost
2024-12,gc-0082,GCP,Database,us-west1,small,22.8,36.0,72.35,47.65
2025-01,gc-0082,GCP,Database,us-west1,small,24.4,31.5,62.49,57.51
2025-02,gc-0082,GCP,Database,us-west1,small,26.4,34.2,72.06,47.94
2025-03,gc-0082,GCP,Database,us-west1,small,27.2,33.6,70.71,49.29
2025-04,gc-0082,GCP,Database,us-west1,small,34.6,30.7,66.46,53.54
2025-05,gc-0082,GCP,Database,us-west1,small,26.9,35.2,68.7,51.3
2025-06,gc-0082,GCP,Database,us-west1,small,23.8,33.5,79.78,40.22
2025-07,gc-0082,GCP,Database,us-west1,small,28.3,24.6,64.45,55.55
2025-08,gc-0082,GCP,Database,us-west1,small,21.2,26.6,59.29,60.71
2024-09,az-0083,Azure,Storage,westus2,small,28.7,34.5,76.56,43.44
2024-10,az-0083,Azure,Storage,westus2,small,34.6,35.7,51.04,68.96
2024-11,az-0083,Azure,Storage,westus2,small,40.4,35.8,58.03,61.97
2024-12,az-0083,Azure,Storage,westus2,small,36.9,41.0,62.66,57.34
2025-01,az-0083,Azure,Storage,westus2,small,34.7,38.1,79.06,40.94
2025-02,az-0083,Azure,Storage,westus2,small,29.0,26.0,62.72,57.28
2025-03,az-0083,Azure,Storage,westus2,small,34.7,29.2,70.35,49.65
2025-04,az-0083,Azure,Storage,westus2,small,31.1,35.2,61.68,58.32
2025-05,az-0083,Azure,Storage,westus2,small,40.7,30.2,73.27,46.73
2025-06,az-0083,Azure,Storage,westus2,small,31.9,36.4,70.96,49.04
2025-07,az-0083,Azure,Storage,westus2,small,31.0,23.9,72.9,47.1
2025-08,az-0083,Azure,Storage,westus2,small,26.4,37.9,65.49,54.51
2024-09,gc-0084,GCP,Compute/VM,us-central1,medium,11.5,30.1,80.98,79.02
2024-10,gc-0084,GCP,Compute/VM,us-central1,medium,17.5,33.9,89.31,70.69
2024-11,gc-0084,GCP,Compute/VM,us-central1,medium,9.3,30.2,84.58,75.42
2024-12,gc-0084,GCP,Compute/VM,us-central1,medium,16.2,34.9,97.02,62.98
2025-01,gc-0084,GCP,Compute/VM,us-central1,medium,18.0,27.0,94.54,65.46
2025-02,gc-0084,GCP,Compute/VM,us-central1,medium,13.4,28.4,72.84,87.16
2025-03,gc-0084,GCP,Compute/VM,us-central1,medium,9.2,26.4,88.05,71.95
2025-04,gc-0084,GCP,Compute/VM,us-central1,medium,12.8,26.6,92.66,67.34
2025-05,gc-0084,GCP,Compute/VM,us-central1,medium,11.6,29.5,94.75,65.25
2025-06,gc-0084,GCP,Compute/VM,us-central1,medium,14.4,24.7,97.61,62.39
2025-07,gc-0084,GCP,Compute/VM,us-central1,medium,13.9,25.7,96.88,63.12
2025-08,gc-0084,GCP,Compute/VM,us-central1,medium,15.4,24.8,72.88,87.12
2024-09,gc-0085,GCP,Cache,us-west1,large,7.1,36.5,114.75,85.25
2024-10,gc-0085,GCP,Cache,us-west1,large,8.4,36.4,128.71,71.29
2024-11,gc-0085,GCP,Cache,us-west1,large,10.3,36.7,116.14,83.86
2024-12,gc-0085,GCP,Cache,us-west1,large,3.1,33.4,125.04,74.96
2025-01,gc-0085,GCP,Cache,us-west1,large,8.4,34.9,116.82,83.18
2025-02,gc-0085,GCP,Cache,us-west1,large,8.0,30.7,99.84,100.16
2025-03,gc-0085,GCP,Cache,us-west1,large,4.1,43.8,89.76,110.24
2025-04,gc-0085,GCP,Cache,us-west1,large,7.0,25.4,122.4,77.6
2025-05,gc-0085,GCP,Cache,us-west1,large,6.0,32.2,132.78,67.22
2025-06,gc-0085,GCP,Cache,us-west1,large,7.9,31.9,105.38,94.62
2025-07,gc-0085,GCP,Cache,us-west1,large,11.0,32.9,96.13,103.87
2025-08,gc-0085,GCP,Cache,us-west1,large,10.9,41.9,104.27,95.73
2024-09,aw-0086,AWS,Storage,ap-south-1,2xlarge,31.0,30.0,174.83,105.17
2024-10,aw-0086,AWS,Storage,ap-south-1,2xlarge,38.3,41.0,156.11,123.89
2024-11,aw-0086,AWS,Storage,ap-south-1,2xlarge,38.7,35.7,180.74,99.26
2024-12,aw-0086,AWS,Storage,ap-south-1,2xlarge,40.0,36.7,146.77,133.23
2025-01,aw-0086,AWS,Storage,ap-south-1,2xlarge,41.2,33.8,192.34,87.66
2025-02,aw-0086,AWS,Storage,ap-south-1,2xlarge,42.2,30.9,184.33,95.67
2025-03,aw-0086,AWS,Storage,ap-south-1,2xlarge,42.4,30.5,156.9,123.1
2025-04,aw-0086,AWS,Storage,ap-south-1,2xlarge,37.9,33.9,149.09,130.91
2025-05,aw-0086,AWS,Storage,ap-south-1,2xlarge,44.7,26.8,130.14,149.86
2025-06,aw-0086,AWS,Storage,ap-south-1,2xlarge,40.0,24.4,174.69,105.31
2025-07,aw-0086,AWS,Storage,ap-south-1,2xlarge,33.3,32.3,126.16,153.84
2025-08,aw-0086,AWS,Storage,ap-south-1,2xlarge,39.2,24.4,157.87,122.13
2024-09,az-0087,Azure,Compute/VM,eastus,large,34.4,35.9,123.23,76.77
2024-10,az-0087,Azure,Compute/VM,eastus,large,39.2,38.1,100.47,99.53
2024-11,az-0087,Azure,Compute/VM,eastus,large,31.0,36.5,113.28,86.72
2024-12,az-0087,Azure,Compute/VM,eastus,large,28.4,29.7,131.33,68.67
2025-01,az-0087,Azure,Compute/VM,eastus,large,34.2,36.8,104.47,95.53
2025-02,az-0087,Azure,Compute/VM,eastus,large,31.7,31.6,124.48,75.52
2025-03,az-0087,Azure,Compute/VM,eastus,large,28.9,37.5,97.62,102.38
2025-04,az-0087,Azure,Compute/VM,eastus,large,36.9,23.1,134.34,65.66
2025-05,az-0087,Azure,Compute/VM,eastus,large,30.8,29.1,96.45,103.55
2025-06,az-0087,Azure,Compute/VM,eastus,large,31.5,31.5,105.43,94.57
2025-07,az-0087,Azure,Compute/VM,eastus,large,29.2,37.2,109.61,90.39
2025-08,az-0087,Azure,Compute/VM,eastus,large,24.6,31.2,123.31,76.69
2024-09,az-0088,Azure,Storage,westeurope,micro,17.6,23.9,41.02,38.98
2024-10,az-0088,Azure,Storage,westeurope,micro,27.8,22.8,41.61,38.39
2024-11,az-0088,Azure,Storage,westeurope,micro,27.4,26.1,40.93,39.07
2024-12,az-0088,Azure,Storage,westeurope,micro,23.7,20.4,46.06,33.94
2025-01,az-0088,Azure,Storage,westeurope,micro,25.3,19.4,52.92,27.08
2025-02,az-0088,Azure,Storage,westeurope,micro,24.0,24.0,47.34,32.66
2025-03,az-0088,Azure,Storage,westeurope,micro,19.2,19.6,40.38,39.62
2025-04,az-0088,Azure,Storage,westeurope,micro,30.8,17.7,42.59,37.41
2025-05,az-0088,Azure,Storage,westeurope,micro,26.0,19.1,48.81,31.19
2025-06,az-0088,Azure,Storage,westeurope,micro,23.6,19.2,42.98,37.02
2025-07,az-0088,Azure,Storage,westeurope,micro,24.7,20.1,52.0,28.0
2025-08,az-0088,Azure,Storage,westeurope,micro,23.0,24.0,35.96,44.04
2024-09,az-0089,Azure,Database,westus2,micro,31.3,31.6,48.33,31.67
2024-10,az-0089,Azure,Database,westus2,micro,35.0,27.2,51.13,28.87
2024-11,az-0089,Azure,Database,westus2,micro,31.7,28.5,42.33,37.67
2024-12,az-0089,Azure,Database,westus2,micro,38.3,26.9,50.68,29.32
2025-01,az-0089,Azure,Database,westus2,micro,32.5,25.3,39.16,40.84
2025-02,az-0089,Azure,Database,westus2,micro,29.6,32.8,51.96,28.04
2025-03,az-0089,Azure,Database,westus2,micro,33.2,33.0,37.38,42.62
2025-04,az-0089,Azure,Database,westus2,micro,31.4,25.0,50.36,29.64
2025-05,az-0089,Azure,Database,westus2,micro,39.1,27.2,52.54,27.46
2025-06,az-0089,Azure,Database,westus2,micro,33.0,27.2,48.62,31.38
2025-07,az-0089,Azure,Database,westus2,micro,32.3,28.0,44.79,35.21
2025-08,az-0089,Azure,Database,westus2,micro,27.9,20.9,45.99,34.01
2024-09,aw-0090,AWS,Compute/VM,us-west-2,micro,10.7,50.8,50.6,29.4
2024-10,aw-0090,AWS,Compute/VM,us-west-2,micro,6.5,50.1,53.15,26.85
2024-11,aw-0090,AWS,Compute/VM,us-west-2,micro,12.6,42.8,43.16,36.84
2024-12,aw-0090,AWS,Compute/VM,us-west-2,micro,17.2,45.6,48.18,31.82
2025-01,aw-0090,AWS,Compute/VM,us-west-2,micro,18.7,47.2,43.92,36.08
2025-02,aw-0090,AWS,Compute/VM,us-west-2,micro,12.2,46.2,50.52,29.48
2025-03,aw-0090,AWS,Compute/VM,us-west-2,micro,13.2,47.3,47.48,32.52
2025-04,aw-0090,AWS,Compute/VM,us-west-2,micro,15.0,40.1,42.97,37.03
2025-05,aw-0090,AWS,Compute/VM,us-west-2,micro,14.5,50.9,51.93,28.07
2025-06,aw-0090,AWS,Compute/VM,us-west-2,micro,15.8,44.5,43.82,36.18
2025-07,aw-0090,AWS,Compute/VM,us-west-2,micro,14.1,45.8,39.41,40.59
2025-08,aw-0090,AWS,Compute/VM,us-west-2,micro,13.6,43.5,42.08,37.92
2024-09,aw-0091,AWS,Storage,us-east-1,nano,27.7,55.0,23.19,16.81
2024-10,aw-0091,AWS,Storage,us-east-1,nano,31.1,55.7,22.28,17.72
2024-11,aw-0091,AWS,Storage,us-east-1,nano,32.6,53.6,17.64,22.36
2024-12,aw-0091,AWS,Storage,us-east-1,nano,35.2,51.3,22.13,17.87
2025-01,aw-0091,AWS,Storage,us-east-1,nano,29.6,47.8,18.85,21.15
2025-02,aw-0091,AWS,Storage,us-east-1,nano,33.3,46.2,19.17,20.83
2025-03,aw-0091,AWS,Storage,us-east-1,nano,38.5,51.2,24.55,15.45
2025-04,aw-0091,AWS,Storage,us-east-1,nano,31.8,46.8,23.82,16.18
2025-05,aw-0091,AWS,Storage,us-east-1,nano,29.0,40.1,19.88,20.12
2025-06,aw-0091,AWS,Storage,us-east-1,nano,31.6,46.7,22.96,17.04
2025-07,aw-0091,AWS,Storage,us-east-1,nano,23.3,53.0,22.8,17.2
2025-08,aw-0091,AWS,Storage,us-east-1,nano,26.8,44.8,23.58,16.42
2024-09,az-0092,Azure,Cache,eastus,nano,23.4,13.7,22.97,17.03
2024-10,az-0092,Azure,Cache,eastus,nano,26.3,26.3,24.59,15.41
2024-11,az-0092,Azure,Cache,eastus,nano,30.1,19.8,19.26,20.74
2024-12,az-0092,Azure,Cache,eastus,nano,27.2,17.7,19.88,20.12
2025-01,az-0092,Azure,Cache,eastus,nano,36.8,14.8,23.93,16.07
2025-02,az-0092,Azure,Cache,eastus,nano,28.4,16.8,20.44,19.56
2025-03,az-0092,Azure,Cache,eastus,nano,30.1,12.2,24.92,15.08
2025-04,az-0092,Azure,Cache,eastus,nano,25.8,13.4,16.52,23.48
2025-05,az-0092,Azure,Cache,eastus,nano,24.0,12.5,22.41,17.59
2025-06,az-0092,Azure,Cache,eastus,nano,23.8,6.9,20.59,19.41
2025-07,az-0092,Azure,Cache,eastus,nano,28.6,12.9,25.71,14.29
2025-08,az-0092,Azure,Cache,eastus,nano,24.3,8.5,20.82,19.18
2024-09,aw-0093,AWS,Storage,eu-west-1,micro,28.8,29.3,44.98,35.02
2024-10,aw-0093,AWS,Storage,eu-west-1,micro,23.6,32.9,52.52,27.48
2024-11,aw-0093,AWS,Storage,eu-west-1,micro,33.1,35.0,39.54,40.46
2024-12,aw-0093,AWS,Storage,eu-west-1,micro,27.8,39.5,49.18,30.82
2025-01,aw-0093,AWS,Storage,eu-west-1,micro,37.6,38.5,40.8,39.2
2025-02,aw-0093,AWS,Storage,eu-west-1,micro,27.7,27.2,51.2,28.8
2025-03,aw-0093,AWS,Storage,eu-west-1,micro,29.6,29.9,49.59,30.41
2025-04,aw-0093,AWS,Storage,eu-west-1,micro,29.3,28.1,36.48,43.52
2025-05,aw-0093,AWS,Storage,eu-west-1,micro,30.7,25.6,38.99,41.01
2025-06,aw-0093,AWS,Storage,eu-west-1,micro,28.1,29.0,35.98,44.02
2025-07,aw-0093,AWS,Storage,eu-west-1,micro,33.0,31.8,41.12,38.88
2025-08,aw-0093,AWS,Storage,eu-west-1,micro,30.6,26.0,49.52,30.48
2024-09,az-0094,Azure,Compute/VM,westeurope,xlarge,22.4,29.6,149.1,90.9
2024-10,az-0094,Azure,Compute/VM,westeurope,xlarge,23.4,33.9,149.15,90.85
2024-11,az-0094,Azure,Compute/VM,westeurope,xlarge,23.9,26.9,145.09,94.91
2024-12,az-0094,Azure,Compute/VM,westeurope,xlarge,25.8,37.9,116.79,123.21
2025-01,az-0094,Azure,Compute/VM,westeurope,xlarge,26.3,32.2,141.68,98.32
2025-02,az-0094,Azure,Compute/VM,westeurope,xlarge,24.9,24.6,135.57,104.43
2025-03,az-0094,Azure,Compute/VM,westeurope,xlarge,18.6,27.8,144.82,95.18
2025-04,az-0094,Azure,Compute/VM,westeurope,xlarge,25.3,30.3,127.18,112.82
2025-05,az-0094,Azure,Compute/VM,westeurope,xlarge,27.4,33.4,143.46,96.54
2025-06,az-0094,Azure,Compute/VM,westeurope,xlarge,21.6,32.7,162.68,77.32
2025-07,az-0094,Azure,Compute/VM,westeurope,xlarge,18.5,36.4,116.78,123.22
2025-08,az-0094,Azure,Compute/VM,westeurope,xlarge,26.4,24.4,101.42,138.58
2024-09,gc-0095,GCP,Cache,us-west1,large,30.1,43.1,115.06,84.94
2024-10,gc-0095,GCP,Cache,us-west1,large,28.3,43.3,99.01,100.99
2024-11,gc-0095,GCP,Cache,us-west1,large,27.0,39.4,116.26,83.74
2024-12,gc-0095,GCP,Cache,us-west1,large,34.4,44.8,131.28,68.72
2025-01,gc-0095,GCP,Cache,us-west1,large,35.7,37.7,99.35,100.65
2025-02,gc-0095,GCP,Cache,us-west1,large,33.1,41.5,96.78,103.22
2025-03,gc-0095,GCP,Cache,us-west1,large,31.5,49.6,99.16,100.84
2025-04,gc-0095,GCP,Cache,us-west1,large,33.1,40.2,120.0,80.0
2025-05,gc-0095,GCP,Cache,us-west1,large,36.2,37.2,100.63,99.37
2025-06,gc-0095,GCP,Cache,us-west1,large,27.7,37.1,93.08,106.92
2025-07,gc-0095,GCP,Cache,us-west1,large,28.1,33.4,116.08,83.92
2025-08,gc-0095,GCP,Cache,us-west1,large,30.9,40.2,98.58,101.42
2024-09,aw-0096,AWS,Cache,us-west-2,medium,2.0,21.8,91.88,68.12
2024-10,aw-0096,AWS,Cache,us-west-2,medium,7.2,29.0,87.36,72.64
2024-11,aw-0096,AWS,Cache,us-west-2,medium,5.5,35.0,94.75,65.25
2024-12,aw-0096,AWS,Cache,us-west-2,medium,2.0,28.5,94.98,65.02
2025-01,aw-0096,AWS,Cache,us-west-2,medium,2.1,34.6,79.14,80.86
2025-02,aw-0096,AWS,Cache,us-west-2,medium,8.0,26.8,85.58,74.42
2025-03,aw-0096,AWS,Cache,us-west-2,medium,6.9,23.0,88.93,71.07
2025-04,aw-0096,AWS,Cache,us-west-2,medium,4.9,28.2,103.67,56.33
2025-05,aw-0096,AWS,Cache,us-west-2,medium,2.8,26.0,84.32,75.68
2025-06,aw-0096,AWS,Cache,us-west-2,medium,4.9,32.7,99.93,60.07
2025-07,aw-0096,AWS,Cache,us-west-2,medium,5.2,24.4,111.37,48.63
2025-08,aw-0096,AWS,Cache,us-west-2,medium,5.2,19.7,97.08,62.92
2024-09,aw-0097,AWS,Storage,us-west-2,large,42.6,30.2,108.05,91.95
2024-10,aw-0097,AWS,Storage,us-west-2,large,51.4,27.8,122.56,77.44
2024-11,aw-0097,AWS,Storage,us-west-2,large,41.9,33.1,120.42,79.58
2024-12,aw-0097,AWS,Storage,us-west-2,large,48.6,27.3,131.11,68.89
2025-01,aw-0097,AWS,Storage,us-west-2,large,40.6,30.8,125.07,74.93
2025-02,aw-0097,AWS,Storage,us-west-2,large,47.1,23.8,118.21,81.79
2025-03,aw-0097,AWS,Storage,us-west-2,large,43.5,32.2,106.13,93.87
2025-04,aw-0097,AWS,Storage,us-west-2,large,47.1,27.4,135.64,64.36
2025-05,aw-0097,AWS,Storage,us-west-2,large,42.1,24.3,112.51,87.49
2025-06,aw-0097,AWS,Storage,us-west-2,large,41.1,28.3,99.29,100.71
2025-07,aw-0097,AWS,Storage,us-west-2,large,41.5,30.9,132.81,67.19
2025-08,aw-0097,AWS,Storage,us-west-2,large,46.3,26.7,98.05,101.95
2024-09,gc-0098,GCP,Storage,asia-south1,large,30.7,26.5,124.18,75.82
2024-10,gc-0098,GCP,Storage,asia-south1,large,29.6,40.0,128.09,71.91
2024-11,gc-0098,GCP,Storage,asia-south1,large,35.3,37.6,101.83,98.17
2024-12,gc-0098,GCP,Storage,asia-south1,large,36.2,30.1,101.94,98.06
2025-01,gc-0098,GCP,Storage,asia-south1,large,33.4,27.2,81.76,118.24
2025-02,gc-0098,GCP,Storage,asia-south1,large,39.0,34.6,123.7,76.3
2025-03,gc-0098,GCP,Storage,asia-south1,large,37.4,30.9,103.66,96.34
2025-04,gc-0098,GCP,Storage,asia-south1,large,34.0,32.3,113.87,86.13
2025-05,gc-0098,GCP,Storage,asia-south1,large,33.8,29.1,97.13,102.87
2025-06,gc-0098,GCP,Storage,asia-south1,large,34.4,28.1,120.65,79.35
2025-07,gc-0098,GCP,Storage,asia-south1,large,30.1,24.4,103.95,96.05
2025-08,gc-0098,GCP,Storage,asia-south1,large,34.0,25.8,126.47,73.53
2024-09,aw-0099,AWS,Storage,us-east-1,medium,21.1,3.0,96.38,63.62
2024-10,aw-0099,AWS,Storage,us-east-1,medium,20.9,11.1,95.61,64.39
2024-11,aw-0099,AWS,Storage,us-east-1,medium,21.5,5.6,90.18,69.82
2024-12,aw-0099,AWS,Storage,us-east-1,medium,24.1,6.1,75.75,84.25
2025-01,aw-0099,AWS,Storage,us-east-1,medium,27.9,11.8,94.75,65.25
2025-02,aw-0099,AWS,Storage,us-east-1,medium,18.6,13.7,90.18,69.82
2025-03,aw-0099,AWS,Storage,us-east-1,medium,20.3,10.0,79.7,80.3
2025-04,aw-0099,AWS,Storage,us-east-1,medium,21.2,9.3,87.76,72.24
2025-05,aw-0099,AWS,Storage,us-east-1,medium,20.7,10.1,102.44,57.56
2025-06,aw-0099,AWS,Storage,us-east-1,medium,23.9,4.6,88.33,71.67
2025-07,aw-0099,AWS,Storage,us-east-1,medium,18.2,3.0,96.26,63.74
2025-08,aw-0099,AWS,Storage,us-east-1,medium,15.3,3.0,88.13,71.87
2024-09,aw-0100,AWS,Cache,us-west-2,medium,11.2,38.5,93.43,66.57
2024-10,aw-0100,AWS,Cache,us-west-2,medium,20.5,35.9,91.49,68.51
2024-11,aw-0100,AWS,Cache,us-west-2,medium,16.0,36.4,98.88,61.12
2024-12,aw-0100,AWS,Cache,us-west-2,medium,13.1,35.0,99.52,60.48
2025-01,aw-0100,AWS,Cache,us-west-2,medium,14.2,38.0,99.23,60.77
2025-02,aw-0100,AWS,Cache,us-west-2,medium,20.6,41.3,75.4,84.6
2025-03,aw-0100,AWS,Cache,us-west-2,medium,15.5,34.1,98.79,61.21
2025-04,aw-0100,AWS,Cache,us-west-2,medium,17.1,26.9,86.77,73.23
2025-05,aw-0100,AWS,Cache,us-west-2,medium,16.6,26.1,71.52,88.48
2025-06,aw-0100,AWS,Cache,us-west-2,medium,14.4,32.1,103.26,56.74
2025-07,aw-0100,AWS,Cache,us-west-2,medium,13.2,35.2,80.08,79.92
2025-08,aw-0100,AWS,Cache,us-west-2,medium,16.6,35.7,106.92,53.08
2024-09,gc-0101,GCP,Compute/VM,us-west1,nano,30.5,7.0,22.52,17.48
2024-10,gc-0101,GCP,Compute/VM,us-west1,nano,28.9,3.0,26.03,13.97
2024-11,gc-0101,GCP,Compute/VM,us-west1,nano,33.1,8.0,22.08,17.92
2024-12,gc-0101,GCP,Compute/VM,us-west1,nano,27.7,7.5,23.99,16.01
2025-01,gc-0101,GCP,Compute/VM,us-west1,nano,31.5,8.0,21.92,18.08
2025-02,gc-0101,GCP,Compute/VM,us-west1,nano,32.5,6.8,22.47,17.53
2025-03,gc-0101,GCP,Compute/VM,us-west1,nano,33.3,3.6,27.2,12.8
2025-04,gc-0101,GCP,Compute/VM,us-west1,nano,33.4,10.9,23.25,16.75
2025-05,gc-0101,GCP,Compute/VM,us-west1,nano,32.0,4.7,22.49,17.51
2025-06,gc-0101,GCP,Compute/VM,us-west1,nano,30.5,3.0,25.56,14.44
2025-07,gc-0101,GCP,Compute/VM,us-west1,nano,27.5,4.2,26.16,13.84
2025-08,gc-0101,GCP,Compute/VM,us-west1,nano,29.2,6.5,24.55,15.45
2024-09,az-0102,Azure,Cache,eastus,medium,17.6,36.7,101.38,58.62
2024-10,az-0102,Azure,Cache,eastus,medium,15.6,35.2,95.7,64.3
2024-11,az-0102,Azure,Cache,eastus,medium,15.8,29.3,89.87,70.13
2024-12,az-0102,Azure,Cache,eastus,medium,12.5,31.2,101.59,58.41
2025-01,az-0102,Azure,Cache,eastus,medium,19.8,27.1,75.47,84.53
2025-02,az-0102,Azure,Cache,eastus,medium,20.0,39.7,106.89,53.11
2025-03,az-0102,Azure,Cache,eastus,medium,14.9,32.3,81.15,78.85
2025-04,az-0102,Azure,Cache,eastus,medium,15.2,26.0,110.11,49.89
2025-05,az-0102,Azure,Cache,eastus,medium,13.3,40.9,93.25,66.75
2025-06,az-0102,Azure,Cache,eastus,medium,16.1,33.4,91.7,68.3
2025-07,az-0102,Azure,Cache,eastus,medium,14.5,22.3,91.58,68.42
2025-08,az-0102,Azure,Cache,eastus,medium,7.7,29.8,80.64,79.36
2024-09,gc-0103,GCP,Cache,europe-west1,small,24.4,54.7,59.72,60.28
2024-10,gc-0103,GCP,Cache,europe-west1,small,29.5,54.0,65.37,54.63
2024-11,gc-0103,GCP,Cache,europe-west1,small,25.3,50.0,60.26,59.74
2024-12,gc-0103,GCP,Cache,europe-west1,small,26.5,54.8,62.83,57.17
2025-01,gc-0103,GCP,Cache,europe-west1,small,36.7,54.1,54.88,65.12
2025-02,gc-0103,GCP,Cache,europe-west1,small,32.2,51.8,74.34,45.66
2025-03,gc-0103,GCP,Cache,europe-west1,small,31.7,44.6,72.56,47.44
2025-04,gc-0103,GCP,Cache,europe-west1,small,21.6,46.6,64.78,55.22
2025-05,gc-0103,GCP,Cache,europe-west1,small,24.4,48.8,60.5,59.5
2025-06,gc-0103,GCP,Cache,europe-west1,small,26.5,48.0,65.91,54.09
2025-07,gc-0103,GCP,Cache,europe-west1,small,23.9,46.6,71.86,48.14
2025-08,gc-0103,GCP,Cache,europe-west1,small,29.4,44.9,62.01,57.99
2024-09,aw-0104,AWS,Storage,us-east-1,nano,32.8,43.5,19.27,20.73
2024-10,aw-0104,AWS,Storage,us-east-1,nano,36.3,39.8,26.46,13.54
2024-11,aw-0104,AWS,Storage,us-east-1,nano,34.5,44.8,24.18,15.82
2024-12,aw-0104,AWS,Storage,us-east-1,nano,35.5,46.3,24.02,15.98
2025-01,aw-0104,AWS,Storage,us-east-1,nano,37.2,38.0,21.25,18.75
2025-02,aw-0104,AWS,Storage,us-east-1,nano,35.4,44.6,24.13,15.87
2025-03,aw-0104,AWS,Storage,us-east-1,nano,36.7,34.4,22.79,17.21
2025-04,aw-0104,AWS,Storage,us-east-1,nano,37.2,34.8,24.58,15.42
2025-05,aw-0104,AWS,Storage,us-east-1,nano,33.5,39.3,27.22,12.78
2025-06,aw-0104,AWS,Storage,us-east-1,nano,34.7,35.2,23.85,16.15
2025-07,aw-0104,AWS,Storage,us-east-1,nano,37.5,34.5,20.04,19.96
2025-08,aw-0104,AWS,Storage,us-east-1,nano,26.7,38.9,25.02,14.98
2024-09,gc-0105,GCP,Compute/VM,europe-west1,xlarge,23.8,17.6,134.29,105.71
2024-10,gc-0105,GCP,Compute/VM,europe-west1,xlarge,25.0,22.3,136.84,103.16
2024-11,gc-0105,GCP,Compute/VM,europe-west1,xlarge,35.2,16.7,104.29,135.71
2024-12,gc-0105,GCP,Compute/VM,europe-west1,xlarge,29.4,19.8,139.92,100.08
2025-01,gc-0105,GCP,Compute/VM,europe-west1,xlarge,31.0,21.0,150.69,89.31
2025-02,gc-0105,GCP,Compute/VM,europe-west1,xlarge,35.9,22.1,159.71,80.29
2025-03,gc-0105,GCP,Compute/VM,europe-west1,xlarge,31.0,20.3,134.79,105.21
2025-04,gc-0105,GCP,Compute/VM,europe-west1,xlarge,29.3,20.3,148.27,91.73
2025-05,gc-0105,GCP,Compute/VM,europe-west1,xlarge,23.7,22.3,124.24,115.76
2025-06,gc-0105,GCP,Compute/VM,europe-west1,xlarge,25.8,21.8,147.19,92.81
2025-07,gc-0105,GCP,Compute/VM,europe-west1,xlarge,29.5,21.7,111.24,128.76
2025-08,gc-0105,GCP,Compute/VM,europe-west1,xlarge,26.7,25.5,145.92,94.08
2024-09,aw-0106,AWS,Database,ap-south-1,micro,8.9,28.3,44.71,35.29
2024-10,aw-0106,AWS,Database,ap-south-1,micro,6.0,22.4,51.14,28.86
2024-11,aw-0106,AWS,Database,ap-south-1,micro,6.1,21.8,43.49,36.51
2024-12,aw-0106,AWS,Database,ap-south-1,micro,9.3,25.4,44.8,35.2
2025-01,aw-0106,AWS,Database,ap-south-1,micro,7.2,20.5,43.85,36.15
2025-02,aw-0106,AWS,Database,ap-south-1,micro,9.8,21.1,54.57,25.43
2025-03,aw-0106,AWS,Database,ap-south-1,micro,9.0,25.0,44.66,35.34
2025-04,aw-0106,AWS,Database,ap-south-1,micro,9.6,17.5,43.01,36.99
2025-05,aw-0106,AWS,Database,ap-south-1,micro,5.1,21.7,39.79,40.21
2025-06,aw-0106,AWS,Database,ap-south-1,micro,9.7,21.1,37.47,42.53
2025-07,aw-0106,AWS,Database,ap-south-1,micro,8.5,24.0,48.76,31.24
2025-08,aw-0106,AWS,Database,ap-south-1,micro,6.1,26.1,42.74,37.26
2024-09,az-0107,Azure,Database,southeastasia,micro,6.9,42.0,53.05,26.95
2024-10,az-0107,Azure,Database,southeastasia,micro,9.6,50.4,45.61,34.39
2024-11,az-0107,Azure,Database,southeastasia,micro,13.2,48.7,45.38,34.62
2024-12,az-0107,Azure,Database,southeastasia,micro,10.5,45.3,47.35,32.65
2025-01,az-0107,Azure,Database,southeastasia,micro,11.1,45.9,38.27,41.73
2025-02,az-0107,Azure,Database,southeastasia,micro,9.5,38.9,38.99,41.01
2025-03,az-0107,Azure,Database,southeastasia,micro,10.4,42.1,47.33,32.67
2025-04,az-0107,Azure,Database,southeastasia,micro,12.9,46.1,47.47,32.53
2025-05,az-0107,Azure,Database,southeastasia,micro,11.3,38.8,44.71,35.29
2025-06,az-0107,Azure,Database,southeastasia,micro,9.2,45.6,38.94,41.06
2025-07,az-0107,Azure,Database,southeastasia,micro,8.9,38.8,37.11,42.89
2025-08,az-0107,Azure,Database,southeastasia,micro,7.8,42.1,41.53,38.47
2024-09,aw-0108,AWS,Database,us-east-1,small,21.4,29.7,60.76,59.24
2024-10,aw-0108,AWS,Database,us-east-1,small,19.3,29.4,68.61,51.39
2024-11,aw-0108,AWS,Database,us-east-1,small,19.6,33.0,61.1,58.9
2024-12,aw-0108,AWS,Database,us-east-1,small,20.3,38.2,54.35,65.65
2025-01,aw-0108,AWS,Database,us-east-1,small,26.6,36.7,72.99,47.01
2025-02,aw-0108,AWS,Database,us-east-1,small,27.9,35.1,69.51,50.49
2025-03,aw-0108,AWS,Database,us-east-1,small,22.9,34.4,57.1,62.9
2025-04,aw-0108,AWS,Database,us-east-1,small,31.2,33.1,63.16,56.84
2025-05,aw-0108,AWS,Database,us-east-1,small,26.9,30.5,65.0,55.0
2025-06,aw-0108,AWS,Database,us-east-1,small,25.0,28.0,67.49,52.51
