EmployeeID,DeviceID,Location,Department,Vendor,Product,DeploymentType,LicenseType,Edition,ProductVersion,EntitledLicenses,ActualUsage,LastUsedDays,IsEOL,KnownVulns,DaysSincePatch,CostPerLicense,ContractEndDate
1349,DEV-01349,Singapore,Operations,Microsoft 365,Excel,Cloud,Subscription,Basic,16.0,4,0,120,0,0,90,15,2026-01-09
1350,DEV-01350,UK,Finance,SQL Server,SQL 2022,On-Prem,SaaS,Enterprise,16.0.12,5,1,180,0,0,60,300,2025-12-18
1351,DEV-01351,India,Support,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.17,5,3,0,0,0,30,12,2026-07-03
1352,DEV-01352,UK,Support,Salesforce,CRM Cloud,On-Prem,Subscription,Professional,Summer'25,1,0,30,0,1,30,120,2026-03-09
1353,DEV-01353,Germany,IT,Oracle DB,Oracle 19c,Cloud,Perpetual,Standard,19.14,5,5,90,0,1,120,500,2025-11-26
1354,DEV-01354,Germany,Support,Salesforce,CRM Cloud,Cloud,Subscription,Professional,Spring'25,5,1,0,0,0,15,120,2025-10-04
1355,DEV-01355,UK,IT,SQL Server,SQL 2019,On-Prem,Perpetual,Standard,15.0.43,2,1,0,0,0,30,300,2025-11-10
1356,DEV-01356,Germany,Operations,Microsoft 365,PowerPoint,Cloud,SaaS,E3,16.1,5,0,7,0,0,30,15,2025-12-25
1357,DEV-01357,India,HR,Oracle DB,Oracle 21c,Cloud,Perpetual,Standard,21.4,2,2,120,0,0,15,500,2026-07-03
1358,DEV-01358,India,HR,Adobe CC,Photoshop,Cloud,SaaS,Single App,25.0,5,2,15,0,0,60,25,2026-02-23
1359,DEV-01359,US,Engineering,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.17,3,3,90,0,0,15,12,2025-10-15
1360,DEV-01360,Germany,Finance,Oracle DB,Oracle 19c,On-Prem,Perpetual,Enterprise,19.14,4,4,90,0,0,60,500,2025-12-31
1361,DEV-01361,India,Support,Oracle DB,Oracle 21c,On-Prem,Perpetual,Standard,21.4,4,3,30,0,0,30,500,2025-12-12
1362,DEV-01362,Singapore,Sales,Zoom,Zoom Meetings,On-Prem,SaaS,Pro,5.16,4,0,15,0,1,30,12,2026-06-26
1363,DEV-01363,UK,IT,SQL Server,SQL 2019,On-Prem,Subscription,Standard,15.0.45,1,1,0,0,0,30,300,2026-04-14
1364,DEV-01364,Germany,Operations,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Summer'25,3,1,0,0,0,30,120,2026-03-21
1365,DEV-01365,UK,Engineering,Oracle DB,Oracle 19c,Cloud,Subscription,Enterprise,19.13,2,2,60,0,0,15,500,2026-08-19
1366,DEV-01366,US,HR,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Summer'25,3,2,30,0,0,15,120,2026-03-13
1367,DEV-01367,US,Operations,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Summer'25,5,4,0,0,0,15,120,2026-01-18
1368,DEV-01368,UK,Operations,Microsoft 365,Excel,On-Prem,Perpetual,E5,16.1,3,6,7,0,0,15,15,2026-02-08
1369,DEV-01369,Germany,Operations,Microsoft 365,PowerPoint,Cloud,Perpetual,E3,16.1,2,4,15,0,0,15,15,2025-11-27
1370,DEV-01370,Singapore,Finance,Microsoft 365,Teams,Cloud,SaaS,Basic,1.6,5,2,90,0,0,30,15,2026-02-11
1371,DEV-01371,India,Finance,Oracle DB,Oracle 19c,Cloud,Subscription,Standard,19.14,3,2,0,0,0,30,500,2026-01-08
1372,DEV-01372,India,Marketing,Salesforce,CRM Cloud,Cloud,Perpetual,Professional,Spring'25,4,4,30,0,1,120,120,2026-05-03
1373,DEV-01373,Germany,Operations,Microsoft 365,Word,Cloud,SaaS,Basic,16.1,1,3,0,0,0,7,15,2026-04-11
1374,DEV-01374,Singapore,Finance,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Spring'25,1,0,0,0,0,30,120,2026-06-17
1375,DEV-01375,Singapore,Operations,SQL Server,SQL 2019,On-Prem,Subscription,Enterprise,15.0.45,1,1,0,0,1,15,300,2026-05-15
1376,DEV-01376,Singapore,Support,Oracle DB,Oracle 21c,On-Prem,SaaS,Enterprise,21.4,5,5,0,0,0,7,500,2026-02-17
1377,DEV-01377,Singapore,Operations,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Summer'25,5,4,0,0,0,15,120,2025-11-08
1378,DEV-01378,Germany,Operations,Microsoft 365,Excel,On-Prem,SaaS,Basic,16.0,3,1,7,0,1,90,15,2026-01-23
1379,DEV-01379,India,Marketing,Adobe CC,Premiere Pro,On-Prem,Subscription,All Apps,23.0,2,4,0,0,0,30,25,2026-06-21
1380,DEV-01380,US,Sales,Zoom,Zoom Meetings,On-Prem,Subscription,Pro,5.17,5,3,0,0,0,30,12,2026-08-10
1381,DEV-01381,Germany,HR,SQL Server,SQL 2019,Cloud,Subscription,Enterprise,15.0.45,4,0,30,0,0,30,300,2026-06-17
1382,DEV-01382,US,Operations,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.13,5,0,15,0,0,15,500,2026-01-02
1383,DEV-01383,India,HR,Adobe CC,Premiere Pro,On-Prem,Perpetual,Single App,24.0,5,7,0,0,0,120,25,2025-11-12
1384,DEV-01384,Singapore,Marketing,SQL Server,SQL 2022,Cloud,SaaS,Standard,16.0.12,3,4,30,0,0,15,300,2026-04-21
1385,DEV-01385,Singapore,Finance,Salesforce,CRM Cloud,On-Prem,SaaS,Enterprise,Spring'25,4,2,7,0,0,7,120,2026-02-10
1386,DEV-01386,Germany,HR,SQL Server,SQL 2019,On-Prem,Subscription,Standard,15.0.43,5,5,0,0,0,30,300,2026-04-10
1387,DEV-01387,Singapore,Marketing,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Spring'25,1,0,30,1,0,90,120,2026-01-15
1388,DEV-01388,US,Support,Salesforce,CRM Cloud,On-Prem,SaaS,Enterprise,Summer'25,2,2,0,0,0,15,120,2026-01-14
1389,DEV-01389,Germany,HR,Microsoft 365,Teams,Cloud,Perpetual,Basic,1.8,3,1,60,0,1,90,15,2025-12-21
1390,DEV-01390,UK,Operations,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Spring'25,4,3,90,0,0,15,120,2026-06-06
1391,DEV-01391,US,HR,SQL Server,SQL 2022,On-Prem,SaaS,Enterprise,16.0.12,3,3,15,0,1,60,300,2025-11-25
1392,DEV-01392,US,Support,Zoom,Zoom Meetings,On-Prem,SaaS,Business,5.16,4,5,7,0,0,15,12,2026-07-29
1393,DEV-01393,Germany,Support,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Summer'25,5,4,30,0,1,90,120,2025-12-12
1394,DEV-01394,India,Finance,Adobe CC,Illustrator,Cloud,Perpetual,Single App,27.0,2,3,0,0,0,7,25,2026-07-07
1395,DEV-01395,Germany,Support,Zoom,Zoom Meetings,Cloud,Perpetual,Basic,5.17,5,1,15,0,0,15,12,2026-04-16
1396,DEV-01396,India,IT,Adobe CC,Photoshop,Cloud,Subscription,Single App,25.0,1,1,15,0,1,30,25,2025-10-31
1397,DEV-01397,UK,HR,Adobe CC,Premiere Pro,On-Prem,SaaS,Single App,23.0,5,5,7,1,0,7,25,2026-03-01
1398,DEV-01398,US,Support,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.13,5,3,120,0,1,120,500,2026-07-27
1399,DEV-01399,Germany,Finance,Zoom,Zoom Meetings,On-Prem,Subscription,Basic,5.16,2,0,0,0,0,30,12,2026-05-20
1400,DEV-01400,Germany,Support,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Summer'25,1,0,15,0,0,15,120,2025-12-28
1401,DEV-01401,India,Finance,Zoom,Zoom Meetings,Cloud,SaaS,Business,5.17,5,1,30,0,0,7,12,2026-08-11
1402,DEV-01402,US,IT,Oracle DB,Oracle 19c,Cloud,Subscription,Enterprise,19.13,5,6,15,0,0,30,500,2026-02-28
1403,DEV-01403,Singapore,Finance,Adobe CC,Illustrator,On-Prem,SaaS,Single App,28.0,1,1,0,0,0,7,25,2025-12-07
1404,DEV-01404,UK,IT,Zoom,Zoom Meetings,On-Prem,SaaS,Business,5.17,4,4,7,0,0,30,12,2026-04-02
1405,DEV-01405,UK,Sales,Microsoft 365,Word,On-Prem,Perpetual,E3,16.0,5,0,7,0,0,30,15,2026-01-22
1406,DEV-01406,Germany,Finance,Adobe CC,Illustrator,On-Prem,Subscription,All Apps,28.0,5,2,90,0,0,30,25,2025-12-02
1407,DEV-01407,US,IT,Oracle DB,Oracle 19c,On-Prem,SaaS,Standard,19.14,1,1,15,0,0,15,500,2026-05-30
1408,DEV-01408,US,Support,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.14,1,0,15,0,0,30,500,2025-12-02
1409,DEV-01409,US,Engineering,Zoom,Zoom Meetings,Cloud,Subscription,Pro,5.16,1,1,7,1,0,30,12,2025-10-27
1410,DEV-01410,India,IT,Zoom,Zoom Meetings,Cloud,Subscription,Business,5.17,3,2,7,0,0,7,12,2026-04-04
1411,DEV-01411,Germany,Operations,Oracle DB,Oracle 21c,Cloud,SaaS,Standard,21.4,4,1,30,0,1,30,500,2026-02-02
1412,DEV-01412,Germany,Sales,Microsoft 365,Word,On-Prem,Perpetual,Basic,16.0,5,1,0,1,0,30,15,2026-04-26
1413,DEV-01413,Singapore,Marketing,Microsoft 365,Teams,Cloud,Subscription,Basic,1.7,2,0,15,0,0,90,15,2026-06-18
1414,DEV-01414,India,Operations,SQL Server,SQL 2019,On-Prem,Perpetual,Standard,15.0.43,3,3,0,0,0,90,300,2026-06-14
1415,DEV-01415,India,Sales,SQL Server,SQL 2019,On-Prem,SaaS,Enterprise,15.0.43,3,4,30,0,1,60,300,2026-02-21
1416,DEV-01416,UK,Engineering,SQL Server,SQL 2022,On-Prem,Subscription,Standard,16.0.10,2,5,15,0,0,90,300,2026-03-24
1417,DEV-01417,Singapore,Operations,SQL Server,SQL 2022,Cloud,Perpetual,Enterprise,16.0.12,1,0,30,0,0,15,300,2026-01-07
1418,DEV-01418,Singapore,Sales,Adobe CC,Illustrator,Cloud,Subscription,All Apps,28.0,2,5,0,1,0,15,25,2026-01-28
1419,DEV-01419,US,Support,Microsoft 365,Word,On-Prem,Subscription,E5,16.1,4,2,30,0,0,15,15,2025-10-09
1420,DEV-01420,India,Finance,Microsoft 365,Teams,Cloud,Perpetual,E5,1.6,3,6,30,0,0,7,15,2026-07-23
1421,DEV-01421,US,Finance,Salesforce,CRM Cloud,On-Prem,Subscription,Professional,Summer'25,3,0,0,0,0,15,120,2026-08-04
1422,DEV-01422,Singapore,IT,Zoom,Zoom Meetings,Cloud,Subscription,Business,5.17,2,0,7,0,0,60,12,2026-05-09
1423,DEV-01423,India,Sales,SQL Server,SQL 2022,On-Prem,Subscription,Enterprise,16.0.10,2,1,0,0,0,30,300,2026-06-02
1424,DEV-01424,Germany,Engineering,Adobe CC,Photoshop,On-Prem,Subscription,All Apps,24.0,2,2,90,0,1,7,25,2026-07-28
1425,DEV-01425,UK,Finance,Zoom,Zoom Meetings,On-Prem,SaaS,Business,5.17,2,2,90,0,0,30,12,2026-01-14
1426,DEV-01426,Germany,IT,Zoom,Zoom Meetings,On-Prem,SaaS,Basic,5.17,1,0,30,0,0,90,12,2026-08-14
1427,DEV-01427,UK,Finance,Zoom,Zoom Meetings,On-Prem,Subscription,Business,5.17,2,0,180,0,0,15,12,2025-10-08
1428,DEV-01428,Singapore,Engineering,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Spring'25,3,1,90,0,0,15,120,2026-05-16
1429,DEV-01429,UK,Marketing,Zoom,Zoom Meetings,Cloud,Subscription,Basic,5.16,1,1,120,0,0,15,12,2026-04-29
1430,DEV-01430,Germany,Operations,SQL Server,SQL 2019,On-Prem,SaaS,Enterprise,15.0.43,3,0,0,0,1,30,300,2025-11-09
1431,DEV-01431,US,Support,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Summer'25,4,3,0,0,0,60,120,2026-05-29
1432,DEV-01432,India,Engineering,Microsoft 365,PowerPoint,On-Prem,Perpetual,Basic,16.1,1,1,7,0,0,15,15,2026-05-03
1433,DEV-01433,India,Support,Zoom,Zoom Meetings,On-Prem,Subscription,Pro,5.16,3,2,180,0,0,90,12,2026-05-20
1434,DEV-01434,Singapore,Sales,Adobe CC,Illustrator,On-Prem,Perpetual,All Apps,28.0,5,4,7,0,0,60,25,2026-02-09
1435,DEV-01435,Singapore,Sales,Microsoft 365,PowerPoint,Cloud,Perpetual,E3,16.0,1,0,60,0,1,7,15,2025-11-18
1436,DEV-01436,Germany,HR,Adobe CC,Illustrator,On-Prem,Perpetual,All Apps,28.0,5,0,60,0,0,30,25,2026-07-17
1437,DEV-01437,US,Engineering,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.17,2,1,0,0,0,15,12,2026-06-23
1438,DEV-01438,Germany,Finance,SQL Server,SQL 2019,On-Prem,SaaS,Enterprise,15.0.43,2,0,15,0,0,60,300,2026-02-01
1439,DEV-01439,UK,HR,Adobe CC,Premiere Pro,Cloud,SaaS,Single App,23.0,4,0,0,0,0,15,25,2026-02-01
1440,DEV-01440,India,Engineering,Oracle DB,Oracle 19c,Cloud,Subscription,Standard,19.13,3,2,0,0,0,90,500,2026-06-07
1441,DEV-01441,US,Engineering,Microsoft 365,Word,Cloud,Subscription,Basic,16.0,3,3,7,0,0,90,15,2025-10-29
1442,DEV-01442,Germany,Support,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Summer'25,5,5,90,1,0,120,120,2026-04-20
1443,DEV-01443,Germany,HR,Microsoft 365,PowerPoint,On-Prem,Subscription,E3,16.1,5,0,7,0,0,7,15,2026-03-13
1444,DEV-01444,Singapore,HR,SQL Server,SQL 2022,Cloud,Perpetual,Enterprise,16.0.10,5,4,15,0,0,15,300,2026-03-05
1445,DEV-01445,Singapore,Sales,Zoom,Zoom Meetings,On-Prem,Subscription,Pro,5.17,3,0,7,0,0,90,12,2026-08-07
1446,DEV-01446,US,HR,Microsoft 365,Teams,Cloud,SaaS,E5,1.8,1,0,7,0,1,60,15,2026-05-01
1447,DEV-01447,India,Marketing,Zoom,Zoom Meetings,On-Prem,Subscription,Pro,5.16,4,1,0,0,0,90,12,2026-07-20
1448,DEV-01448,UK,Operations,Oracle DB,Oracle 19c,Cloud,Subscription,Standard,19.13,1,1,60,0,0,30,500,2026-02-26
1449,DEV-01449,Singapore,Engineering,Adobe CC,Photoshop,Cloud,Subscription,All Apps,25.0,5,3,30,0,0,7,25,2025-10-22
1450,DEV-01450,UK,Sales,Oracle DB,Oracle 19c,On-Prem,Subscription,Enterprise,19.14,3,3,7,0,0,90,500,2025-10-11
1451,DEV-01451,Singapore,Support,Oracle DB,Oracle 21c,On-Prem,SaaS,Standard,21.4,2,1,0,0,1,30,500,2026-04-22
1452,DEV-01452,Germany,HR,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Summer'25,1,1,60,0,0,90,120,2026-03-23
1453,DEV-01453,US,IT,Microsoft 365,Teams,On-Prem,SaaS,Basic,1.6,2,1,7,0,1,60,15,2026-05-29
1454,DEV-01454,Germany,Engineering,SQL Server,SQL 2019,Cloud,Perpetual,Standard,15.0.45,1,0,60,0,0,15,300,2025-11-17
1455,DEV-01455,India,Operations,Zoom,Zoom Meetings,Cloud,SaaS,Basic,5.16,1,1,90,0,0,7,12,2026-06-07
1456,DEV-01456,Singapore,HR,Adobe CC,Photoshop,On-Prem,Perpetual,All Apps,25.0,1,1,60,0,0,60,25,2026-04-24
1457,DEV-01457,UK,HR,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Summer'25,1,1,7,0,0,60,120,2026-05-30
1458,DEV-01458,UK,Marketing,SQL Server,SQL 2022,Cloud,Perpetual,Standard,16.0.12,5,5,30,0,0,60,300,2026-02-09
1459,DEV-01459,Singapore,HR,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.15,3,2,15,0,0,30,500,2026-02-11
1460,DEV-01460,India,IT,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Spring'25,4,1,90,0,1,7,120,2025-11-05
1461,DEV-01461,India,HR,Adobe CC,Photoshop,Cloud,Subscription,All Apps,24.0,4,3,90,0,0,30,25,2026-01-29
1462,DEV-01462,UK,HR,SQL Server,SQL 2019,On-Prem,SaaS,Enterprise,15.0.43,1,1,7,0,1,7,300,2026-08-28
1463,DEV-01463,Singapore,IT,Microsoft 365,Teams,On-Prem,SaaS,E3,1.7,2,5,15,0,1,120,15,2026-01-22
1464,DEV-01464,UK,HR,Oracle DB,Oracle 19c,Cloud,SaaS,Enterprise,19.13,1,0,60,0,0,15,500,2026-04-17
1465,DEV-01465,Germany,Support,Zoom,Zoom Meetings,On-Prem,Subscription,Pro,5.16,3,2,0,0,1,60,12,2026-05-03
1466,DEV-01466,India,Marketing,Zoom,Zoom Meetings,On-Prem,Subscription,Business,5.16,4,4,7,0,0,7,12,2026-08-21
1467,DEV-01467,UK,Marketing,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Spring'25,5,4,30,0,1,15,120,2026-05-02
1468,DEV-01468,Singapore,HR,Salesforce,CRM Cloud,Cloud,Subscription,Enterprise,Summer'25,4,3,7,0,0,15,120,2026-02-03
1469,DEV-01469,Germany,Marketing,Microsoft 365,Word,Cloud,Perpetual,E3,16.0,3,1,90,0,0,30,15,2026-08-25
1470,DEV-01470,US,Support,Adobe CC,Premiere Pro,On-Prem,SaaS,Single App,23.0,1,1,0,1,1,7,25,2025-12-16
1471,DEV-01471,Singapore,Marketing,Adobe CC,Premiere Pro,On-Prem,Perpetual,Single App,23.0,2,0,30,1,0,15,25,2026-01-22
1472,DEV-01472,US,IT,Microsoft 365,Word,Cloud,Subscription,E5,16.1,1,2,15,0,0,7,15,2026-08-16
1473,DEV-01473,Singapore,Support,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Spring'25,2,0,90,0,0,15,120,2026-01-25
1474,DEV-01474,Singapore,Engineering,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.14,3,1,15,0,0,60,500,2026-03-04
1475,DEV-01475,Germany,Operations,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Summer'25,4,3,15,0,0,30,120,2025-09-28
1476,DEV-01476,UK,Engineering,Oracle DB,Oracle 21c,Cloud,SaaS,Enterprise,21.3,1,1,180,0,0,90,500,2025-11-13
1477,DEV-01477,India,IT,Salesforce,CRM Cloud,Cloud,Subscription,Professional,Summer'25,2,0,7,0,0,15,120,2026-07-01
1478,DEV-01478,UK,Finance,SQL Server,SQL 2022,Cloud,SaaS,Standard,16.0.12,5,3,15,0,0,7,300,2026-01-08
1479,DEV-01479,UK,HR,SQL Server,SQL 2022,On-Prem,Subscription,Enterprise,16.0.10,5,3,120,0,1,7,300,2026-06-20
1480,DEV-01480,Singapore,Finance,SQL Server,SQL 2022,On-Prem,Subscription,Standard,16.0.12,5,2,0,0,0,60,300,2025-11-05
1481,DEV-01481,Singapore,Support,SQL Server,SQL 2019,On-Prem,SaaS,Standard,15.0.43,2,2,120,0,0,7,300,2026-03-29
1482,DEV-01482,Germany,HR,SQL Server,SQL 2019,Cloud,SaaS,Standard,15.0.45,2,1,15,0,0,15,300,2026-06-15
1483,DEV-01483,UK,Finance,SQL Server,SQL 2022,Cloud,Subscription,Standard,16.0.10,4,4,30,0,0,7,300,2025-11-04
1484,DEV-01484,India,HR,Oracle DB,Oracle 19c,Cloud,SaaS,Enterprise,19.14,2,2,0,0,1,7,500,2026-03-17
1485,DEV-01485,Singapore,Finance,SQL Server,SQL 2019,Cloud,Perpetual,Enterprise,15.0.45,2,2,0,0,0,15,300,2026-02-24
1486,DEV-01486,UK,Support,Microsoft 365,PowerPoint,Cloud,Perpetual,Standard,16.0,5,2,90,0,0,15,15,2025-09-27
1487,DEV-01487,Singapore,IT,Salesforce,CRM Cloud,On-Prem,Perpetual,Enterprise,Summer'25,3,0,60,0,0,90,120,2026-01-13
1488,DEV-01488,US,Engineering,SQL Server,SQL 2019,On-Prem,Perpetual,Enterprise,15.0.45,1,3,90,0,0,60,300,2026-06-18
1489,DEV-01489,US,HR,Salesforce,CRM Cloud,Cloud,SaaS,Professional,Summer'25,4,7,15,0,1,120,120,2026-04-06
1490,DEV-01490,India,Support,Microsoft 365,Word,Cloud,Perpetual,Basic,16.0,1,0,60,0,0,30,15,2026-05-22
1491,DEV-01491,India,Finance,Oracle DB,Oracle 19c,Cloud,SaaS,Standard,19.15,3,3,180,1,1,60,500,2026-07-15
1492,DEV-01492,US,Marketing,Microsoft 365,Word,Cloud,SaaS,E5,16.2,3,0,7,0,0,15,15,2026-02-05
1493,DEV-01493,India,Engineering,Zoom,Zoom Meetings,Cloud,SaaS,Business,5.16,5,3,0,0,1,60,12,2026-07-17
1494,DEV-01494,US,Sales,Oracle DB,Oracle 19c,Cloud,Subscription,Enterprise,19.13,4,0,0,0,0,15,500,2026-06-17
1495,DEV-01495,US,Support,Adobe CC,Illustrator,On-Prem,SaaS,Single App,27.0,3,1,0,0,0,7,25,2026-07-11
1496,DEV-01496,Singapore,Sales,Adobe CC,Premiere Pro,On-Prem,SaaS,All Apps,24.0,2,2,30,0,0,15,25,2026-02-05
1497,DEV-01497,Singapore,Marketing,Oracle DB,Oracle 19c,Cloud,Perpetual,Standard,19.14,3,3,7,1,1,30,500,2026-05-04
1498,DEV-01498,Germany,Marketing,Zoom,Zoom Meetings,Cloud,Subscription,Business,5.16,5,1,7,0,0,120,12,2026-01-21
1499,DEV-01499,Germany,Engineering,SQL Server,SQL 2019,On-Prem,Subscription,Enterprise,15.0.43,4,2,0,0,0,15,300,2026-04-16
1500,DEV-01500,UK,Support,Zoom,Zoom Meetings,Cloud,SaaS,Pro,5.17,2,0,7,0,0,60,12,2025-10-01
1501,DEV-01501,Singapore,IT,Zoom,Zoom Meetings,Cloud,SaaS,Basic,5.17,3,0,0,0,0,7,12,2025-11-17
1502,DEV-01502,India,Finance,SQL Server,SQL 2022,On-Prem,Perpetual,Standard,16.0.10,3,3,0,0,1,60,300,2025-10-24
1503,DEV-01503,US,HR,Salesforce,CRM Cloud,Cloud,Perpetual,Enterprise,Summer'25,3,2,30,0,0,120,120,2025-11-08
1504,DEV-01504,US,IT,Microsoft 365,Excel,On-Prem,Subscription,E3,16.2,3,0,0,1,1,90,15,2026-04-28
1505,DEV-01505,India,Finance,Oracle DB,Oracle 19c,Cloud,SaaS,Standard,19.14,5,5,0,0,0,60,500,2026-03-19
1506,DEV-01506,India,Support,Oracle DB,Oracle 19c,Cloud,SaaS,Enterprise,19.15,2,1,120,0,1,90,500,2025-10-22
1507,DEV-01507,UK,Operations,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Summer'25,1,1,0,0,0,15,120,2026-08-11
1508,DEV-01508,US,Engineering,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Summer'25,3,0,7,0,0,30,120,2026-05-04
1509,DEV-01509,India,Engineering,Microsoft 365,Word,Cloud,Perpetual,Basic,16.0,3,1,0,0,0,7,15,2026-03-29
1510,DEV-01510,UK,Marketing,Oracle DB,Oracle 21c,On-Prem,SaaS,Enterprise,21.4,1,3,7,0,0,60,500,2026-07-15
1511,DEV-01511,Singapore,IT,Salesforce,CRM Cloud,Cloud,Perpetual,Enterprise,Summer'25,1,1,60,0,0,7,120,2025-10-19
1512,DEV-01512,US,Support,Zoom,Zoom Meetings,On-Prem,Perpetual,Basic,5.16,5,2,30,0,0,15,12,2026-04-06
1513,DEV-01513,US,IT,Microsoft 365,Teams,Cloud,Subscription,E5,1.6,3,1,15,0,0,15,15,2026-03-24
1514,DEV-01514,India,Finance,SQL Server,SQL 2019,Cloud,Subscription,Enterprise,15.0.43,4,0,180,0,1,7,300,2026-02-04
1515,DEV-01515,US,IT,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Spring'25,3,0,0,1,0,90,120,2025-10-13
1516,DEV-01516,Singapore,IT,Salesforce,CRM Cloud,On-Prem,Subscription,Professional,Summer'25,5,3,0,0,0,7,120,2026-01-29
1517,DEV-01517,India,HR,Microsoft 365,Word,Cloud,Subscription,E5,16.0,2,0,180,0,0,60,15,2026-03-17
1518,DEV-01518,Germany,Operations,Zoom,Zoom Meetings,Cloud,Perpetual,Basic,5.16,2,2,7,0,0,7,12,2026-03-05
1519,DEV-01519,US,Sales,Microsoft 365,Excel,On-Prem,Subscription,Standard,16.0,2,1,0,0,2,30,15,2025-11-05
1520,DEV-01520,UK,Support,SQL Server,SQL 2019,On-Prem,SaaS,Enterprise,15.0.43,1,0,90,0,0,15,300,2026-07-05
1521,DEV-01521,India,HR,Adobe CC,Illustrator,On-Prem,SaaS,Single App,27.0,3,0,7,0,0,15,25,2026-06-04
1522,DEV-01522,India,Operations,Zoom,Zoom Meetings,Cloud,SaaS,Basic,5.17,2,1,0,0,0,60,12,2025-11-07
1523,DEV-01523,Singapore,Operations,Zoom,Zoom Meetings,Cloud,SaaS,Business,5.16,4,0,7,0,0,7,12,2026-03-19
1524,DEV-01524,US,Support,Zoom,Zoom Meetings,On-Prem,Perpetual,Pro,5.16,5,3,0,0,0,30,12,2026-06-14
1525,DEV-01525,UK,Operations,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.13,4,0,30,0,0,15,500,2026-01-14
1526,DEV-01526,Singapore,Engineering,Zoom,Zoom Meetings,On-Prem,SaaS,Business,5.16,1,1,90,0,0,30,12,2026-02-16
1527,DEV-01527,US,HR,Salesforce,CRM Cloud,On-Prem,Subscription,Enterprise,Summer'25,1,0,90,0,0,7,120,2026-08-17
1528,DEV-01528,US,IT,Oracle DB,Oracle 19c,On-Prem,SaaS,Standard,19.15,4,1,90,0,0,30,500,2025-11-18
1529,DEV-01529,US,Operations,Salesforce,CRM Cloud,On-Prem,SaaS,Professional,Spring'25,3,3,0,0,0,15,120,2026-01-05
1530,DEV-01530,India,IT,Oracle DB,Oracle 19c,Cloud,Subscription,Enterprise,19.14,4,0,0,0,0,15,500,2026-01-19
1531,DEV-01531,US,Finance,Salesforce,CRM Cloud,On-Prem,Perpetual,Professional,Spring'25,1,1,7,0,0,7,120,2025-10-17
1532,DEV-01532,US,Marketing,Microsoft 365,Word,Cloud,SaaS,E3,16.0,5,1,7,0,0,90,15,2025-11-07
1533,DEV-01533,US,Finance,SQL Server,SQL 2022,On-Prem,Perpetual,Standard,16.0.12,4,2,0,0,0,7,300,2026-04-28
1534,DEV-01534,Germany,Support,Microsoft 365,Teams,On-Prem,Perpetual,E5,1.6,1,1,7,0,1,120,15,2025-10-27
1535,DEV-01535,UK,Engineering,Oracle DB,Oracle 21c,On-Prem,Subscription,Enterprise,21.4,2,2,0,0,0,30,500,2026-01-20
1536,DEV-01536,Singapore,Sales,Oracle DB,Oracle 19c,Cloud,Perpetual,Enterprise,19.13,4,1,90,0,0,30,500,2026-05-07
1537,DEV-01537,India,Finance,Oracle DB,Oracle 19c,Cloud,SaaS,Enterprise,19.15,2,2,0,0,0,90,500,2026-08-28
1538,DEV-01538,Singapore,Operations,Oracle DB,Oracle 19c,On-Prem,Perpetual,Standard,19.15,4,4,7,0,0,60,500,2026-08-09
1539,DEV-01539,India,Sales,Adobe CC,Premiere Pro,On-Prem,Perpetual,All Apps,23.0,5,3,7,0,1,30,25,2026-01-07
1540,DEV-01540,Singapore,Operations,Adobe CC,Photoshop,Cloud,Subscription,Single App,25.0,1,0,90,0,0,15,25,2026-02-07
1541,DEV-01541,US,IT,Salesforce,CRM Cloud,On-Prem,SaaS,Enterprise,Spring'25,4,7,15,0,0,60,120,2026-05-24
